Position,Moreinfo,Looking For,Highlights,Primary Keyword,English Level,Experience Years,CV,CV_lang,id,__index_level_0__
UI/UX Designer,"As a graphic designer with 4 years of experience, I have honed my skills in creating visually compelling and user-friendly digital products: from business cards to logos. Now I am going to develop my career in UI/UX design and create aesthetic appeal and functional web and mobile solutions.

* Company: IT School GoIT
* Duration: 10/2022 - 04/2023
* Role: UI/UX Designer
* Projects Description:
1. Redesign of ""Meetings & Custom Designed Events"" Website. The project was a redesign of the site for a real company named ""CBD"", which is engaged in the organization of events.
2. Medical Service, full cycle design. The goal of the project was to create a web service that would help organize and document an online meeting between a doctor and a patient in a private clinic.
3. Mobile application, full cycle design. The idea behind the development of this platform is to deliver flowers and gifts and provide the possibility to schedule deliveries for future events. The application can automatically select the best options for flowers and gifts and place an order for their delivery on your behalf at a pre-specified time and place.
* Responsibilities:
- Determining the target audience, analyzing competitors.
- Defining the main functionality and creating a user flow.
- Developing low and high fidelity prototypes and a user interface.
- Development of the layout of each Web-page and their adaptations for mobile devices.
- Development of the design of the mobile application.
- Creating logos and animations.

* Company: Typography URB
* Duration: 06/2018 - 02/2022
* Role: Graphic Designer
* Responsibilities:
- Full cycle customer service: from receiving an order to issuance of the finished product and receipt of payment.
- Designing various printed materials such as postcards, brochures, flyers, posters, business cards, banners and other promotional materials.
- Collaborating with clients to understand their design requirements and concepts.
- Preparing print-ready files with correct color profiles, clipping and crop marks.
- Troubleshooting technical issues with images and files, such as font issues, etc.
- Preparation and archiving of design files for future use.
- Collaborating with prepress and production teams to ensure final printed product meets design specifications and client expectations.","With almost 4 years of experience in the industry, I have a strong understanding of the principles of user-centered design, as well as the ability to combine aesthetic appeal with functionality and benefit.
My portfolio demonstrates my experience in creating intuitive and attractive product, brand and interface designs, using design thinking to solve complex problems.
I'm excited to apply my design skills and passion for user interaction to a position that challenges me to continue to learn and grow as a designer.",2 of 3 my projects had a team of 2 and 3 designers including me. I was on the team lead position and was responsible for the fulfillment of project tasks and deadlines.,Design,pre,0.0,"2 of 3 my projects had a team of 2 and 3 designers including me. I was on the team lead position and was responsible for the fulfillment of project tasks and deadlines.
As a graphic designer with 4 years of experience, I have honed my skills in creating visually compelling and user-friendly digital products: from business cards to logos. Now I am going to develop my career in UI/UX design and create aesthetic appeal and functional web and mobile solutions.

* Company: IT School GoIT
* Duration: 10/2022 - 04/2023
* Role: UI/UX Designer
* Projects Description:
1. Redesign of ""Meetings & Custom Designed Events"" Website. The project was a redesign of the site for a real company named ""CBD"", which is engaged in the organization of events.
2. Medical Service, full cycle design. The goal of the project was to create a web service that would help organize and document an online meeting between a doctor and a patient in a private clinic.
3. Mobile application, full cycle design. The idea behind the development of this platform is to deliver flowers and gifts and provide the possibility to schedule deliveries for future events. The application can automatically select the best options for flowers and gifts and place an order for their delivery on your behalf at a pre-specified time and place.
* Responsibilities:
- Determining the target audience, analyzing competitors.
- Defining the main functionality and creating a user flow.
- Developing low and high fidelity prototypes and a user interface.
- Development of the layout of each Web-page and their adaptations for mobile devices.
- Development of the design of the mobile application.
- Creating logos and animations.

* Company: Typography URB
* Duration: 06/2018 - 02/2022
* Role: Graphic Designer
* Responsibilities:
- Full cycle customer service: from receiving an order to issuance of the finished product and receipt of payment.
- Designing various printed materials such as postcards, brochures, flyers, posters, business cards, banners and other promotional materials.
- Collaborating with clients to understand their design requirements and concepts.
- Preparing print-ready files with correct color profiles, clipping and crop marks.
- Troubleshooting technical issues with images and files, such as font issues, etc.
- Preparation and archiving of design files for future use.
- Collaborating with prepress and production teams to ensure final printed product meets design specifications and client expectations.
With almost 4 years of experience in the industry, I have a strong understanding of the principles of user-centered design, as well as the ability to combine aesthetic appeal with functionality and benefit.
My portfolio demonstrates my experience in creating intuitive and attractive product, brand and interface designs, using design thinking to solve complex problems.
I'm excited to apply my design skills and passion for user interaction to a position that challenges me to continue to learn and grow as a designer.",en,851d4008-af8d-54ba-8038-4524ea9798f9,218899
UI/UX Designer,"As a highly motivated and creative Junior UI/UX designer, I focus on creating positive user experiences and implementing an aesthetic design in every project I undertake. With a strong foundation in user-centered design principles and a will to deliver innovative and intuitive interfaces, I am dedicated to working on projects with teammates and enhancing digital products for users.
Project Experience
- Malevych Landing Page: UI was made as a replica of Kazymyr Malevych' paintings and the technique of Suprematism; geometrical font was chosen; dark (in English) and light (in Ukrainian) versions led to the creation of two categories of buttons; the logo in suprematism style was designed specifically for this project; UI clickable elements are in black, white, and red colors as links to the main works by Malevych, in contrast, geometric figures are non-clickable and colorful.
- Sports Bar Website Redesign: redesign an old-fashioned sports bar website with an inconvenient interface. Next task were compleated: a useable, modern but minimalistic design was created; booking a table became faster and easier; the logo was rebranded to a new one that attracts the user's attention; UX is focus on events and menus to give the essential information to guests.","I expect to collaborate with other designers and cross-functional teams to create user-centered designs, as well as to achieve valuable hands-on experience and opportunities for growth and skill development in the field of UI/UX design. On the other hand, I am a creative, purposeful, and organized co-worker who focuses on completing tasks successfully.",,Design,upper,0.5,"
As a highly motivated and creative Junior UI/UX designer, I focus on creating positive user experiences and implementing an aesthetic design in every project I undertake. With a strong foundation in user-centered design principles and a will to deliver innovative and intuitive interfaces, I am dedicated to working on projects with teammates and enhancing digital products for users.
Project Experience
- Malevych Landing Page: UI was made as a replica of Kazymyr Malevych' paintings and the technique of Suprematism; geometrical font was chosen; dark (in English) and light (in Ukrainian) versions led to the creation of two categories of buttons; the logo in suprematism style was designed specifically for this project; UI clickable elements are in black, white, and red colors as links to the main works by Malevych, in contrast, geometric figures are non-clickable and colorful.
- Sports Bar Website Redesign: redesign an old-fashioned sports bar website with an inconvenient interface. Next task were compleated: a useable, modern but minimalistic design was created; booking a table became faster and easier; the logo was rebranded to a new one that attracts the user's attention; UX is focus on events and menus to give the essential information to guests.
I expect to collaborate with other designers and cross-functional teams to create user-centered designs, as well as to achieve valuable hands-on experience and opportunities for growth and skill development in the field of UI/UX design. On the other hand, I am a creative, purposeful, and organized co-worker who focuses on completing tasks successfully.",en,8ec734eb-094a-55e7-9f85-d759a879b7e7,218900
UI/UX Designer,"As a highly motivated and enthusiastic UX/UI designer with a focus on SaaS products, I have a wealth of experience in both web and mobile design. Fueled by my curiosity, I strive to create intuitive and user-centered designs that effectively solve problems and improve the overall user experience. With a passion for delivering exceptional results, I am committed to staying at the forefront of design innovation and continuously improving my skills.",,,Design,fluent,2.0,"
As a highly motivated and enthusiastic UX/UI designer with a focus on SaaS products, I have a wealth of experience in both web and mobile design. Fueled by my curiosity, I strive to create intuitive and user-centered designs that effectively solve problems and improve the overall user experience. With a passion for delivering exceptional results, I am committed to staying at the forefront of design innovation and continuously improving my skills.
",en,e02d48a0-fe2d-56bc-869f-a20fe56c35c4,218901
UI/UX Designer,"As a highly motivated UI/UX designer with 3+ years of experience and a passion for creating intuitive and impactful digital experiences, I bring a unique combination of technical skill and user-centered design to every project.

My previous work highlights include:
- Executing and iteration on visual designs from concept to high-fidelity designs using Figma;
- Experience with creating high-quality, responsive layouts with smooth interactions, transitions, and animations;
- Designing products with familiarity with SEO practices, accessibility standards, and templating;
- Creating and keep up to date the style guides and design system components;
- Researching customers, competitors, and products;
- Evaluating user research and insights, experience with usability testing and analytics tools;
- Creation of wireframes, user flows, & prototypes;
- Working closely with developers to bring designs to life, by creating design specs, reviewing development work, and checking for accuracy with design requirements.

I am driven by the desire to create digital products that make a difference in people's lives and I am committed to staying on the cutting edge of design trends and technologies.
Whether leading a project or working as part of a team, I am dedicated to delivering solutions that meet users' needs and lead to actual business results.","I'm seeking a supportive work environment that allows me to utilize my skills and experience, fulfill my professional aspirations as a UI/UX designer, and have the opportunity to grow and learn.",,Design,upper,3.0,"
As a highly motivated UI/UX designer with 3+ years of experience and a passion for creating intuitive and impactful digital experiences, I bring a unique combination of technical skill and user-centered design to every project.

My previous work highlights include:
- Executing and iteration on visual designs from concept to high-fidelity designs using Figma;
- Experience with creating high-quality, responsive layouts with smooth interactions, transitions, and animations;
- Designing products with familiarity with SEO practices, accessibility standards, and templating;
- Creating and keep up to date the style guides and design system components;
- Researching customers, competitors, and products;
- Evaluating user research and insights, experience with usability testing and analytics tools;
- Creation of wireframes, user flows, & prototypes;
- Working closely with developers to bring designs to life, by creating design specs, reviewing development work, and checking for accuracy with design requirements.

I am driven by the desire to create digital products that make a difference in people's lives and I am committed to staying on the cutting edge of design trends and technologies.
Whether leading a project or working as part of a team, I am dedicated to delivering solutions that meet users' needs and lead to actual business results.
I'm seeking a supportive work environment that allows me to utilize my skills and experience, fulfill my professional aspirations as a UI/UX designer, and have the opportunity to grow and learn.",en,062a7002-313d-5514-9a0c-ecec2d985961,218902
UI/UX Designer,"As a highly skilled UI designer, I bring over four years of invaluable experience in the global employment and HR sphere, making me uniquely qualified to meet the design needs of an organization. My journey in this dynamic field has allowed me to hone my expertise in visual design, ensuring that each project I undertake captivates and engages users on a profound level.

One of my greatest strengths lies in my ability to conduct meticulous market research and perform comprehensive consumer analysis. This strategic approach empowers me to discern and comprehend the ever-evolving needs of clients and their target audiences, enabling me to craft designs that truly resonate and drive meaningful results. By leveraging my skills in brand management and adept stakeholder communication, I seamlessly translate a company's vision into stunning visual experiences that not only align with their brand image but also propel their growth and success.

In addition to my design prowess, I possess exceptional time management and multitasking skills, allowing me to efficiently oversee projects and meet stringent deadlines without compromising quality. My passion for staying ahead of design trends and technologies further equips me with the tools necessary to create cutting-edge interfaces that inspire and elevate user engagement.",,"For four dynamic years, I flourished as a dedicated designer within a global enterprise. My role encompassed a multifaceted spectrum of responsibilities that revolved around meticulous competitor analysis and insightful analytics utilization. My mission? To distill this wealth of information into crafting unparalleled user experiences that resonate and captivate.

My creative journey spanned a diverse array of projects, showcasing my adaptability and finesse. From crafting eye-catching social media visuals that effortlessly narrated brand stories, to curating persuasive presentations that empowered our sales force, I traversed the entire design landscape. My canvas extended to encompass comprehensive service guides, ensuring seamless user interactions, as well as impactful landing pages that forged lasting connections.

At the heart of my design philosophy lies a deep-rooted commitment to understanding user needs. By meticulously dissecting competitor strategies, I identified the quintessence of what works – a pivotal insight I've consistently translated into elevating user experiences. My design arsenal is not just limited to aesthetics; it's a strategic tool honed to create an immersive journey that fosters engagement and loyalty.

What truly sets me apart is my holistic approach to design. I don't just design products; I craft immersive experiences. Armed with a diverse skill set, an analytical mindset, and a relentless pursuit of innovation, I'm excited to channel my expertise into your team. Together, we can weave narratives that transcend conventional design, forging connections that linger long after the interaction ends.

Let's collaboratively redefine what exceptional design means.",Design,upper,4.0,"For four dynamic years, I flourished as a dedicated designer within a global enterprise. My role encompassed a multifaceted spectrum of responsibilities that revolved around meticulous competitor analysis and insightful analytics utilization. My mission? To distill this wealth of information into crafting unparalleled user experiences that resonate and captivate.

My creative journey spanned a diverse array of projects, showcasing my adaptability and finesse. From crafting eye-catching social media visuals that effortlessly narrated brand stories, to curating persuasive presentations that empowered our sales force, I traversed the entire design landscape. My canvas extended to encompass comprehensive service guides, ensuring seamless user interactions, as well as impactful landing pages that forged lasting connections.

At the heart of my design philosophy lies a deep-rooted commitment to understanding user needs. By meticulously dissecting competitor strategies, I identified the quintessence of what works – a pivotal insight I've consistently translated into elevating user experiences. My design arsenal is not just limited to aesthetics; it's a strategic tool honed to create an immersive journey that fosters engagement and loyalty.

What truly sets me apart is my holistic approach to design. I don't just design products; I craft immersive experiences. Armed with a diverse skill set, an analytical mindset, and a relentless pursuit of innovation, I'm excited to channel my expertise into your team. Together, we can weave narratives that transcend conventional design, forging connections that linger long after the interaction ends.

Let's collaboratively redefine what exceptional design means.
As a highly skilled UI designer, I bring over four years of invaluable experience in the global employment and HR sphere, making me uniquely qualified to meet the design needs of an organization. My journey in this dynamic field has allowed me to hone my expertise in visual design, ensuring that each project I undertake captivates and engages users on a profound level.

One of my greatest strengths lies in my ability to conduct meticulous market research and perform comprehensive consumer analysis. This strategic approach empowers me to discern and comprehend the ever-evolving needs of clients and their target audiences, enabling me to craft designs that truly resonate and drive meaningful results. By leveraging my skills in brand management and adept stakeholder communication, I seamlessly translate a company's vision into stunning visual experiences that not only align with their brand image but also propel their growth and success.

In addition to my design prowess, I possess exceptional time management and multitasking skills, allowing me to efficiently oversee projects and meet stringent deadlines without compromising quality. My passion for staying ahead of design trends and technologies further equips me with the tools necessary to create cutting-edge interfaces that inspire and elevate user engagement.
",en,e5595128-413d-5392-a139-596424f85a0d,218903
UI/UX Designer,"As a highly skilled UI/UX Designer, I have honed my craft over the years and have developed a keen eye for designing solutions that effectively solve complex user problems I have played a central role in the design and development of several highly successful projects",I look forward to being involved in challenging and meaningful projects that allow me to apply my expertise and problem-solving abilities. Engaging in projects that push me outside of my comfort zone will enable personal and professional development.,"I expect future work to provide opportunities for growth and advancement in my career. This includes the chance to take on more responsibilities, learn new skills, and expand my knowledge in areas that align with my interests and professional goals.",Design,upper,11.0,"I expect future work to provide opportunities for growth and advancement in my career. This includes the chance to take on more responsibilities, learn new skills, and expand my knowledge in areas that align with my interests and professional goals.
As a highly skilled UI/UX Designer, I have honed my craft over the years and have developed a keen eye for designing solutions that effectively solve complex user problems I have played a central role in the design and development of several highly successful projects
I look forward to being involved in challenging and meaningful projects that allow me to apply my expertise and problem-solving abilities. Engaging in projects that push me outside of my comfort zone will enable personal and professional development.",en,ae0065ae-9960-522a-9515-80140109d0ca,218904
UI/UX Designer,"As a highly skilled UX/UI designer with 15+ years of experience, I possess a unique blend of analytical thinking and creativity. I have led design teams and have expertise in FinTech, SaaS, B2B, and B2C projects.

Freelance Designer (Late 2012 — present)

Completed over 80 projects as a freelance designer, including websites, landing pages, mobile/web apps, design audits, branding, and graphic design.

Key projects:

Preco Fresco (2021—present)
Developing a mobile app with a strong focus on user experience, expanding functionality, and adding features based on customer requests.

Reexfin (2021—2022)
Conceptualized and designed a mobile finance app, incorporating UX, IxD, and UI design, and was closely collaborating with the marketing team during research phase.

BoltOps (2017—2021)
Designed branding, websites, and illustrations for BoltOps, BoltOps PRO, Terra Space, and BoltOps Learn. Built design systems from scratch to ensure consistent branding across all products and services.

GoGoGrandparent (2017—2021)
Created brand websites, print materials, and digital presentations.

Ministra (2019)
Worked remotely with 2 designers to create a new section of the website.

ClickTaxi (2014)
Created a mobile app from start to finish, and all supporting materials: landing page, market & promo materials. Successfully launched MVP on iOS and Android within 2 months.

Designer + Creative Director — Dreamsoft (Feb 2007 — Nov 2012)

Started as a junior designer in 2007 and progressed to team lead by late 2010. Responsibilities included web design and branding, and I also worked as a creative director.

Completed numerous projects, including landing pages, websites, web applications, and graphic/branding work. Significantly grew as a professional.","I'm seeking remote opportunities that offer a professional and friendly team, exciting projects, and opportunities for skill development and growth. With my growing expertise in animation, I'm interested in roles that offer opportunities to use and expand my animation skills (After Effects, Rive).",,Design,upper,11.0,"
As a highly skilled UX/UI designer with 15+ years of experience, I possess a unique blend of analytical thinking and creativity. I have led design teams and have expertise in FinTech, SaaS, B2B, and B2C projects.

Freelance Designer (Late 2012 — present)

Completed over 80 projects as a freelance designer, including websites, landing pages, mobile/web apps, design audits, branding, and graphic design.

Key projects:

Preco Fresco (2021—present)
Developing a mobile app with a strong focus on user experience, expanding functionality, and adding features based on customer requests.

Reexfin (2021—2022)
Conceptualized and designed a mobile finance app, incorporating UX, IxD, and UI design, and was closely collaborating with the marketing team during research phase.

BoltOps (2017—2021)
Designed branding, websites, and illustrations for BoltOps, BoltOps PRO, Terra Space, and BoltOps Learn. Built design systems from scratch to ensure consistent branding across all products and services.

GoGoGrandparent (2017—2021)
Created brand websites, print materials, and digital presentations.

Ministra (2019)
Worked remotely with 2 designers to create a new section of the website.

ClickTaxi (2014)
Created a mobile app from start to finish, and all supporting materials: landing page, market & promo materials. Successfully launched MVP on iOS and Android within 2 months.

Designer + Creative Director — Dreamsoft (Feb 2007 — Nov 2012)

Started as a junior designer in 2007 and progressed to team lead by late 2010. Responsibilities included web design and branding, and I also worked as a creative director.

Completed numerous projects, including landing pages, websites, web applications, and graphic/branding work. Significantly grew as a professional.
I'm seeking remote opportunities that offer a professional and friendly team, exciting projects, and opportunities for skill development and growth. With my growing expertise in animation, I'm interested in roles that offer opportunities to use and expand my animation skills (After Effects, Rive).",en,42c9fb2e-a67b-5b17-b175-e720cbd1eab5,218905
UI/UX Designer,"As a junior designer I have been able to work as  freelancer on a couple of test product, app and web designs using figma which is a great tool that I love personally. 
I enjoy working on product design as a startup and also improving on existing products to ensure that they are more appealing to the users
Working as a team is also something I love because its helps me grow and learning from others too help me get better",,,Design,fluent,1.0,"
As a junior designer I have been able to work as  freelancer on a couple of test product, app and web designs using figma which is a great tool that I love personally. 
I enjoy working on product design as a startup and also improving on existing products to ensure that they are more appealing to the users
Working as a team is also something I love because its helps me grow and learning from others too help me get better
",en,db4e88a7-a334-5f91-bab0-1e7c2b786ad8,218906
UI/UX Designer,"As a junior UI/UX designer, I have a little experience working as a freelancer. I develop concepts and create interface designs for websites and mobile applications, conduct UX research, and communicate with customers, and developers.",I expect to join a team with which I can evolve and create new cool projects and products.,,Design,intermediate,1.0,"
As a junior UI/UX designer, I have a little experience working as a freelancer. I develop concepts and create interface designs for websites and mobile applications, conduct UX research, and communicate with customers, and developers.
I expect to join a team with which I can evolve and create new cool projects and products.",en,8fe5da43-31c0-5c04-947a-f7c32d912358,218907
UI/UX Designer,"As a junior UI/UX designer, I not only have a basic understanding of design principles, but also possess experience in creating user-friendly interfaces for websites and mobile applications. My ability to understand user needs and expectations, conduct research, as well as my experience working with various design tools, allows me to deliver high-quality work.

PROJECT EXPERIENCE
I do full cycle design: analyse a task, prototype an interface create visual style and implement it all into a usable and simple end product.
I have experience in working on several team and individual projects, e.g.

VITACARE, Web-service, full cycle design.
The main idea was to create a convenient medical web service that would provide patients and medical professionals with access to medical services and information via the Internet. On such a service, you can find information about doctors, make an appointment or online, view medical history, get test results and much more.

ARTCHAIN, NFT marketplace, Landing page
The main idea was to create a stylish, minimalistic design for the NFT Marketplace, to provide clear and attractive information about the advantages and opportunities provided by the marketplace, as well as to make users want to join this platform and create their own masterpieces.

ALASKAPETER'S, Site redesign.
The main problem of the site was not attractive and not understandable interface. The new design of the site has become more attractive and convenient for users, which has increased the probability of making orders and booking tables.

I am currently working on a mobile app for restaurants. Which will enable users to quickly select and reserve a table for the desired time and date, review reviews and menus, and make pre-orders for a special day.","I am looking for a full-time position in the city of Zhytomyr or a remote job in the company.
Mutual respect and friendly atmosphere.
Possibility of partially remote work.
Corporate training and development within the company.
Career growth.","I am finishing 6 month courses of UI/UX Designer.
I also have experience in Graphic Design for about 2 years.",Design,basic,0.0,"I am finishing 6 month courses of UI/UX Designer.
I also have experience in Graphic Design for about 2 years.
As a junior UI/UX designer, I not only have a basic understanding of design principles, but also possess experience in creating user-friendly interfaces for websites and mobile applications. My ability to understand user needs and expectations, conduct research, as well as my experience working with various design tools, allows me to deliver high-quality work.

PROJECT EXPERIENCE
I do full cycle design: analyse a task, prototype an interface create visual style and implement it all into a usable and simple end product.
I have experience in working on several team and individual projects, e.g.

VITACARE, Web-service, full cycle design.
The main idea was to create a convenient medical web service that would provide patients and medical professionals with access to medical services and information via the Internet. On such a service, you can find information about doctors, make an appointment or online, view medical history, get test results and much more.

ARTCHAIN, NFT marketplace, Landing page
The main idea was to create a stylish, minimalistic design for the NFT Marketplace, to provide clear and attractive information about the advantages and opportunities provided by the marketplace, as well as to make users want to join this platform and create their own masterpieces.

ALASKAPETER'S, Site redesign.
The main problem of the site was not attractive and not understandable interface. The new design of the site has become more attractive and convenient for users, which has increased the probability of making orders and booking tables.

I am currently working on a mobile app for restaurants. Which will enable users to quickly select and reserve a table for the desired time and date, review reviews and menus, and make pre-orders for a special day.
I am looking for a full-time position in the city of Zhytomyr or a remote job in the company.
Mutual respect and friendly atmosphere.
Possibility of partially remote work.
Corporate training and development within the company.
Career growth.",en,ec42833d-a6fc-5d6f-9dcb-504a6fee0f47,218908
UI/UX Designer,"As a junior UX/UI designer, I am passionate about creating digital experiences that prioritize the needs of users. My expertise in user research, information architecture, interaction design, and visual design enables me to create intuitive and engaging user interfaces that drive business goals.

During my career, I have worked on several projects, including mobile applications and web-based platforms, where I have collaborated with cross-functional teams to ensure that user needs are met. I am proficient in using design tools and software and am always eager to learn about the latest trends, best practices, and emerging technologies in the UX/UI field.

I am dedicated to delivering high-quality work and am excited to continue growing as a UX/UI designer while contributing to the success of projects.",,,Design,upper,2.0,"
As a junior UX/UI designer, I am passionate about creating digital experiences that prioritize the needs of users. My expertise in user research, information architecture, interaction design, and visual design enables me to create intuitive and engaging user interfaces that drive business goals.

During my career, I have worked on several projects, including mobile applications and web-based platforms, where I have collaborated with cross-functional teams to ensure that user needs are met. I am proficient in using design tools and software and am always eager to learn about the latest trends, best practices, and emerging technologies in the UX/UI field.

I am dedicated to delivering high-quality work and am excited to continue growing as a UX/UI designer while contributing to the success of projects.
",en,329de7c8-83b6-5145-8c98-f1782f99f8cb,218909
UI/UX Designer,"As an educational project, I created a mobile app that records a user's voice and turns it into a text message. Hear U app also contains the record`s library and has a function to edit the generated text.

I also redesigned a desktop and mobile version of Borys Voznytsky Art Gallery. I tried to maintain predefined functions and sections of the site, making it more attractive to the user. Drawing attention to Ukrainian museums during wartime was also the goal of creating this project.",,,Design,upper,0.0,"
As an educational project, I created a mobile app that records a user's voice and turns it into a text message. Hear U app also contains the record`s library and has a function to edit the generated text.

I also redesigned a desktop and mobile version of Borys Voznytsky Art Gallery. I tried to maintain predefined functions and sections of the site, making it more attractive to the user. Drawing attention to Ukrainian museums during wartime was also the goal of creating this project.
",en,5d071e69-1f5a-5221-bb3e-38e32c399a17,218910
UI/UX Designer,"As an educational project, I researched the website of the Yakaboo bookstore and found ways to improve it.
Conducted a SWOT analysis
Researched the target audience
Performed a competitive benchmarking
Created a sitemap
Created a UI-Kit
Prepared a prototype  
Created a mobile version 
Outcome
The interface has become more structured and simpler, allowing users to navigate the website faster.",,,Design,intermediate,1.0,"
As an educational project, I researched the website of the Yakaboo bookstore and found ways to improve it.
Conducted a SWOT analysis
Researched the target audience
Performed a competitive benchmarking
Created a sitemap
Created a UI-Kit
Prepared a prototype  
Created a mobile version 
Outcome
The interface has become more structured and simpler, allowing users to navigate the website faster.
",en,e960d580-8d29-5d5d-8255-1f3231419e38,218911
UI/UX Designer,"As an experienced UI/UX Designer I have worked on various projects in different fields. These projects have involved collaborating with other UX designers, developers, and stakeholders to create compelling and user-centric digital experiences. Here are a few examples of the projects and tasks I have completed: Solesphere store management, Social media analytics dashboard, FitZone Xperience Landing Page to mention a few.

I have also worked as part of a team with fellow creatives on several projects and this has helped me hone my skills and further learn more from. other creatives. I am looking forward to work more and collaborate with other creatives and learn more",,,Design,fluent,3.0,"
As an experienced UI/UX Designer I have worked on various projects in different fields. These projects have involved collaborating with other UX designers, developers, and stakeholders to create compelling and user-centric digital experiences. Here are a few examples of the projects and tasks I have completed: Solesphere store management, Social media analytics dashboard, FitZone Xperience Landing Page to mention a few.

I have also worked as part of a team with fellow creatives on several projects and this has helped me hone my skills and further learn more from. other creatives. I am looking forward to work more and collaborate with other creatives and learn more
",en,31829d78-051d-586f-aed6-801a2b545145,218912
UI/UX Designer,"As an experienced UI/UX designer, I specialize in leveraging digital tools to solve user-centered problems. My mission is to create sustainable digital products that offer intuitive user experiences, seamless communication, and enjoyment. I pride myself on being a curious learner who has honed my skills through designing exceptional products across various industries, including edtech, fintech, agrictech, e-commerce, and more, over the past two years.",,"One of my proudest achievements in the tech field was working as a junior designer in a creative agency, where I developed strong collaborative skills. This experience allowed me to hone my ability to work effectively with cross-functional teams, foster creative solutions, and deliver outstanding results.",Design,fluent,2.0,"One of my proudest achievements in the tech field was working as a junior designer in a creative agency, where I developed strong collaborative skills. This experience allowed me to hone my ability to work effectively with cross-functional teams, foster creative solutions, and deliver outstanding results.
As an experienced UI/UX designer, I specialize in leveraging digital tools to solve user-centered problems. My mission is to create sustainable digital products that offer intuitive user experiences, seamless communication, and enjoyment. I pride myself on being a curious learner who has honed my skills through designing exceptional products across various industries, including edtech, fintech, agrictech, e-commerce, and more, over the past two years.
",en,c110a0be-53d2-5161-9291-58c3bf09756e,218913
UI/UX Designer,"As an experienced UI/UX designer with three years of experience, I have a track record of delivering high-quality work on time and within budget.  I am confident that my expertise will enable me to deliver exceptional results for your project.

I have worked on projects and mobile designs ranging from the Agriculture sector, finance, and most recently mental health app. I have worked on two major projects here in Ilorin, Nigeria. One had to do with farmers and tracking their daily activities. 
Another had to do with fully designing an app that allows farmers to have access to loans and other opportunities from the state government and federal government.  I wouldn't be able to say more because I have an NDA with the company.

My approach to projects is to start by understanding your goals and objectives, and then work closely with you to develop a strategy that will achieve those goals. I have worked on projects ranging from mental health applications to travel applications and fintech. I am highly communicative and will keep you updated throughout the project to ensure that we are always on the same page.

Some of my key skills and strengths include User Interface design, User Research, Wireframing, and prototyping. I am confident that I can leverage these skills to deliver a successful outcome for your project.",,"•	Within 6 months was able to implement design strategy in 3 projects that have put these projects into a clear pathway. These products have been in pipeline for years before my arrival.
•	Conducted extensive user research both generative and evaluative on prospective users’ behavior with products.
•	Delivered a fully functional project with my team at the end of the project.
•	Worked with product management to develop user stories for upcoming software releases.",Design,fluent,3.0,"•	Within 6 months was able to implement design strategy in 3 projects that have put these projects into a clear pathway. These products have been in pipeline for years before my arrival.
•	Conducted extensive user research both generative and evaluative on prospective users’ behavior with products.
•	Delivered a fully functional project with my team at the end of the project.
•	Worked with product management to develop user stories for upcoming software releases.
As an experienced UI/UX designer with three years of experience, I have a track record of delivering high-quality work on time and within budget.  I am confident that my expertise will enable me to deliver exceptional results for your project.

I have worked on projects and mobile designs ranging from the Agriculture sector, finance, and most recently mental health app. I have worked on two major projects here in Ilorin, Nigeria. One had to do with farmers and tracking their daily activities. 
Another had to do with fully designing an app that allows farmers to have access to loans and other opportunities from the state government and federal government.  I wouldn't be able to say more because I have an NDA with the company.

My approach to projects is to start by understanding your goals and objectives, and then work closely with you to develop a strategy that will achieve those goals. I have worked on projects ranging from mental health applications to travel applications and fintech. I am highly communicative and will keep you updated throughout the project to ensure that we are always on the same page.

Some of my key skills and strengths include User Interface design, User Research, Wireframing, and prototyping. I am confident that I can leverage these skills to deliver a successful outcome for your project.
",en,d95f1273-9819-55c7-90dd-fdf7f8307727,218914
