Position,Moreinfo,Looking For,Highlights,Primary Keyword,English Level,Experience Years,CV,CV_lang,id,__index_level_0__
UI/UX Designer,"Since 2020, a designer at Diia 
Since 2023, a lecturer at Skvot 

Crafting top-notch presentations & websites swiftly. I deliver style, speed. And can guide you.

—————————

З 2020 — дизайнер Дії.
З 2023 — лектор в Skvot.

Швидко створюю високоякісні презентації та сайти. Гарантую стиль та швидкість. Та можу навчити, як це робити.",I definitely do not want to draw logos and branding,,Design,fluent,9.0,"
Since 2020, a designer at Diia 
Since 2023, a lecturer at Skvot 

Crafting top-notch presentations & websites swiftly. I deliver style, speed. And can guide you.

—————————

З 2020 — дизайнер Дії.
З 2023 — лектор в Skvot.

Швидко створюю високоякісні презентації та сайти. Гарантую стиль та швидкість. Та можу навчити, як це робити.
I definitely do not want to draw logos and branding",uk,3d6a047a-c219-5467-9892-1dd3b667b924,19180
UI/UX Designer,"Skill-set
— Build and Research;
— Logo and Identify;
— UX Sitemap and Wireframing;
— Moodboard;
— UI Design and UI Kit;
— Full Adaptives (Tablet: 1000px, 768px; Mobile: 480px, 360px; or other);
— Animation
— Knowledge of HTML5/CSS3

Soft:
— Figma (Вільно, використовую в даний час);
— Adobe Photoshop (Просунутий, використовую в даний час);
— Adobe Illustrator (Просунутий, використовую в даний час);
— Adobe InDesign (Просунутий, використовую в даний час);
— Adobe After Effects (Середній, використовую в даний час).",,,Design,upper,2.5,"
Skill-set
— Build and Research;
— Logo and Identify;
— UX Sitemap and Wireframing;
— Moodboard;
— UI Design and UI Kit;
— Full Adaptives (Tablet: 1000px, 768px; Mobile: 480px, 360px; or other);
— Animation
— Knowledge of HTML5/CSS3

Soft:
— Figma (Вільно, використовую в даний час);
— Adobe Photoshop (Просунутий, використовую в даний час);
— Adobe Illustrator (Просунутий, використовую в даний час);
— Adobe InDesign (Просунутий, використовую в даний час);
— Adobe After Effects (Середній, використовую в даний час).
",uk,ad2497a3-1c6e-5c7a-9844-8561b4a06fe3,19181
UI/UX Designer,"Startup 
жовтень 2021 - січень 2022
Будування Landing pages. Та редагування дизайну мобільного додатку E-commerce
Стажування для отримання досвіду Softengi.
Дизайни для деяких функціональностей, згідно проектів
липень 2022 - січень 2023
PGM
Landings pages, частково e-commerce.
Реклама данного сервісу.
Лютий - Квітень 2023",Хочу все для отримання досвіду. Маю надії на отримання корпоративного досвіду для подальшої роботи. Можливо стажування.,"Маю портфоліо, працювала на проектах.",Design,basic,1.0,"Маю портфоліо, працювала на проектах.
Startup 
жовтень 2021 - січень 2022
Будування Landing pages. Та редагування дизайну мобільного додатку E-commerce
Стажування для отримання досвіду Softengi.
Дизайни для деяких функціональностей, згідно проектів
липень 2022 - січень 2023
PGM
Landings pages, частково e-commerce.
Реклама данного сервісу.
Лютий - Квітень 2023
Хочу все для отримання досвіду. Маю надії на отримання корпоративного досвіду для подальшої роботи. Можливо стажування.",uk,209b3826-ca59-5723-a9f4-c8368c83e687,19182
UI/UX Designer,"Took a mini-course from WayUp and GoIT, and a course from Hillel IT School. I am currently working on creating a portfolio. I plan to work in the company as a Trainee/Junior.
-------------------------------------
Пройшов міні-курс від WayUp і GoIT, та курс від Hillel IT School. Наразі працюю над створенням портфоліо. Планую працювати в компаніїї як Trainee/Junior.",,"I've been in the IT field for a long time (I've been studying Computer Science for 4 years), which is why I have a good perspective for a beginner.
I create a beautiful UI without forgetting about convenience
I create and use UI kits
-------------------------------------
Довго знаходжуся в IT сфері (4 роки навчаюся на спеціальності ""Комп'ютерні науки""), через це маю гарну, як для початківця, надивленість.
Створюю красивий UI не забуваючи про зручність
Створюю і використовую UI-кіти",Design,upper,0.0,"I've been in the IT field for a long time (I've been studying Computer Science for 4 years), which is why I have a good perspective for a beginner.
I create a beautiful UI without forgetting about convenience
I create and use UI kits
-------------------------------------
Довго знаходжуся в IT сфері (4 роки навчаюся на спеціальності ""Комп'ютерні науки""), через це маю гарну, як для початківця, надивленість.
Створюю красивий UI не забуваючи про зручність
Створюю і використовую UI-кіти
Took a mini-course from WayUp and GoIT, and a course from Hillel IT School. I am currently working on creating a portfolio. I plan to work in the company as a Trainee/Junior.
-------------------------------------
Пройшов міні-курс від WayUp і GoIT, та курс від Hillel IT School. Наразі працюю над створенням портфоліо. Планую працювати в компаніїї як Trainee/Junior.
",uk,c106d335-c37b-52b5-88fd-e5e1769c7062,19183
UI/UX Designer,"Trainee UI/UX designer з 04.2022 по нині.
- дизайн веб-сайтів, додатків, ігор (створення нових та робота з вже існуючими проєктами)
- створення email-банерів для рекламних розсилок
- робота у Figma (з компонентами, стилями, варіантами й т.д)
- прототипування 
- адаптивний дизайн 
- робота з растровою та векторною графікою",,,Design,intermediate,0.5,"
Trainee UI/UX designer з 04.2022 по нині.
- дизайн веб-сайтів, додатків, ігор (створення нових та робота з вже існуючими проєктами)
- створення email-банерів для рекламних розсилок
- робота у Figma (з компонентами, стилями, варіантами й т.д)
- прототипування 
- адаптивний дизайн 
- робота з растровою та векторною графікою
",uk,05637815-ae23-5781-ade3-e4b44b05bc09,19184
UI/UX Designer,"UI/UX Designer ""UAZMI""- це агрегатор новин на якому можна ознайомитися з актуальними подіями України та світу, на тему політики, шоу-бізнесу, культури, спорту, науки та інших сфер. Також тут розміщєні блоги та відеоблоги.

Провела аналіз конкурентів та ЦА
Розробила архітектурну структуру сайту та зручну навігацію
Створила ескіз та розробила прототип
Розробила чистий мінімалістичний дизайн
Розробила  logo book.

UI/UX Designer ""Barbaricum""- навчальна науково-дослідна лабораторія археологічних досліджень. Історичного факультету Національного педагогічного університету ім. М. П. Драгоманова.

Розробила архітектурну структуру сайту та зручну навігацію
Створила ескіз та розробила прототип
Розробила чистий мінімалістичний дизайн
Розробила logo book.

UI/UX Designer Freelancer
Розробляю дизайн логотипів, посадових сторінок, сайтів, брендбуки, логобуки, дизайн для соц мереж, рекламну продукцію, друковану продукцію та інше…

Проводжу аналіз конкурентів та ЦА
Створюю концеп-дизайн та розробляю прототип
Розробляю адаптивний дизайн
Співпрацюю із розробниками",,"Я - UI/UX дизайнер, з Києва, Україна  Займаюсь дослідженням, розробкою, створенням та підтримкою дизайн проєктів для різних галузей. А також створенням маркетингової продукції, що супроводжує проєкт.

Технічні навички:
Проєктування і розробка
Wireframing і прототипування
Адаптивний веб-дизайн
GUI Android і iOS
Методології UX і CX
Аналітика досліджень
Просування та оптимізація
Композиція, колір, типографія

Особисті якості:
Естетичний художній смак
Креативне мислення
Самостійність
Адаптованість та гнучкість
Презентація продукту
Комунікабельність
Жага знань",Design,pre,2.5,"Я - UI/UX дизайнер, з Києва, Україна  Займаюсь дослідженням, розробкою, створенням та підтримкою дизайн проєктів для різних галузей. А також створенням маркетингової продукції, що супроводжує проєкт.

Технічні навички:
Проєктування і розробка
Wireframing і прототипування
Адаптивний веб-дизайн
GUI Android і iOS
Методології UX і CX
Аналітика досліджень
Просування та оптимізація
Композиція, колір, типографія

Особисті якості:
Естетичний художній смак
Креативне мислення
Самостійність
Адаптованість та гнучкість
Презентація продукту
Комунікабельність
Жага знань
UI/UX Designer ""UAZMI""- це агрегатор новин на якому можна ознайомитися з актуальними подіями України та світу, на тему політики, шоу-бізнесу, культури, спорту, науки та інших сфер. Також тут розміщєні блоги та відеоблоги.

Провела аналіз конкурентів та ЦА
Розробила архітектурну структуру сайту та зручну навігацію
Створила ескіз та розробила прототип
Розробила чистий мінімалістичний дизайн
Розробила  logo book.

UI/UX Designer ""Barbaricum""- навчальна науково-дослідна лабораторія археологічних досліджень. Історичного факультету Національного педагогічного університету ім. М. П. Драгоманова.

Розробила архітектурну структуру сайту та зручну навігацію
Створила ескіз та розробила прототип
Розробила чистий мінімалістичний дизайн
Розробила logo book.

UI/UX Designer Freelancer
Розробляю дизайн логотипів, посадових сторінок, сайтів, брендбуки, логобуки, дизайн для соц мереж, рекламну продукцію, друковану продукцію та інше…

Проводжу аналіз конкурентів та ЦА
Створюю концеп-дизайн та розробляю прототип
Розробляю адаптивний дизайн
Співпрацюю із розробниками
",uk,5d271451-6434-5c1e-8766-f2269f3c1228,19185
UI/UX Designer,"UI/UX Designer, Web Designer
Arifmetica, Marketing agency
Aug 2017 - Jen 2022 - 5 years, Ukraine
- Проводила маркетингові дослідження та порівняння конкурентів клієнта на базі зібраних даних.
- Аналізувала вхідні дані від клієнта.
- Розуміння користувача та його цілей. Для цього проводилось інтерв'ю з клієнтами.
- Аналізувала юзера, створювала User flow.
- Працювала з гугл аналітикою, та мапою дотику юзера.
- Проектувала дизайн на основі зібраних даних та функціонал.
- Створювала мудборд.
- Проводила аудит продуктів та оптимізувала існуючі інтерфейси.
- Проводила інтерв'ю з юзерами, клієнтами для оцінки продукту та користі продукту для вдосконалення. По результатам оптимізували сайт, підвищили конверсію та час перебування юзерів на сайті. Спростили отримання інформації для оптових клієнтів.
- Співпрацювала із замовником, захист проектів та презентація.
- Співпрацювала з розробниками, та тестувала готовий продукт.
- Створювала технічну документацію.
- Працювала в команді дизайнерів, мала досвід в постанові завдань для всієї команди. Виступала як проджект проекту.
- Співпрацювала з розробниками та SEO-фахівцями.
- Розробляла концепти для майбутніх проектів та підбирала референси для замовника.
- Виявляла «проблемного простору» — що заважає виконанню завдання, як можна покращити завдання чи процес.
- Збір вимог, розробка альтернатив, прототипування та оцінка.
- Розробка брендбуку.
- Створювала айдентику та веб-банера.
- Розробка пакування для продукту. Від начерку, візуалізації та друку/складання її для товару медичного призначення.
- Робота з SMM відділом. Створення концепцій дизайну.

Digital Marketing
GAF, Київ (Телекоммунікації)
з 08.2015 по 08.2017 (2 роки)
- Аналітика даних компанії.
- Аналітика маркетингових компаній та комунікацій.
- Аналітика конкурентів та представлення їх в інтернет-просторі.
- Створення звіту та плану по покращенню та підвищенню лідів.
- Створення відділу першої лінії продажу.
- Написання скриптів для відділу продажу.
- Розробка стратегії просування компанії у соціальних мережах, форумах. Захист стратегії перед керівництвом.
- Розробка, тестування рекламної стратегії.
- Підготовка матеріалів для реклами.
- Звіти про продаж, планування.
- Робота з відділом дизайну.
- Робота над апдейтом сайту. Збір даних про поведінку користувачів на сайті. Виявлення сліпих зон.
- Розробка візуальної концепції для соціальних мереж.

Web designer, Freelance
з 08.2015 по 08.2017 (2 роки)
- Створювала диза",,,Design,basic,6.0,"
UI/UX Designer, Web Designer
Arifmetica, Marketing agency
Aug 2017 - Jen 2022 - 5 years, Ukraine
- Проводила маркетингові дослідження та порівняння конкурентів клієнта на базі зібраних даних.
- Аналізувала вхідні дані від клієнта.
- Розуміння користувача та його цілей. Для цього проводилось інтерв'ю з клієнтами.
- Аналізувала юзера, створювала User flow.
- Працювала з гугл аналітикою, та мапою дотику юзера.
- Проектувала дизайн на основі зібраних даних та функціонал.
- Створювала мудборд.
- Проводила аудит продуктів та оптимізувала існуючі інтерфейси.
- Проводила інтерв'ю з юзерами, клієнтами для оцінки продукту та користі продукту для вдосконалення. По результатам оптимізували сайт, підвищили конверсію та час перебування юзерів на сайті. Спростили отримання інформації для оптових клієнтів.
- Співпрацювала із замовником, захист проектів та презентація.
- Співпрацювала з розробниками, та тестувала готовий продукт.
- Створювала технічну документацію.
- Працювала в команді дизайнерів, мала досвід в постанові завдань для всієї команди. Виступала як проджект проекту.
- Співпрацювала з розробниками та SEO-фахівцями.
- Розробляла концепти для майбутніх проектів та підбирала референси для замовника.
- Виявляла «проблемного простору» — що заважає виконанню завдання, як можна покращити завдання чи процес.
- Збір вимог, розробка альтернатив, прототипування та оцінка.
- Розробка брендбуку.
- Створювала айдентику та веб-банера.
- Розробка пакування для продукту. Від начерку, візуалізації та друку/складання її для товару медичного призначення.
- Робота з SMM відділом. Створення концепцій дизайну.

Digital Marketing
GAF, Київ (Телекоммунікації)
з 08.2015 по 08.2017 (2 роки)
- Аналітика даних компанії.
- Аналітика маркетингових компаній та комунікацій.
- Аналітика конкурентів та представлення їх в інтернет-просторі.
- Створення звіту та плану по покращенню та підвищенню лідів.
- Створення відділу першої лінії продажу.
- Написання скриптів для відділу продажу.
- Розробка стратегії просування компанії у соціальних мережах, форумах. Захист стратегії перед керівництвом.
- Розробка, тестування рекламної стратегії.
- Підготовка матеріалів для реклами.
- Звіти про продаж, планування.
- Робота з відділом дизайну.
- Робота над апдейтом сайту. Збір даних про поведінку користувачів на сайті. Виявлення сліпих зон.
- Розробка візуальної концепції для соціальних мереж.

Web designer, Freelance
з 08.2015 по 08.2017 (2 роки)
- Створювала диза
",uk,fccdf7ab-0ad8-5d12-bd83-316b340e7785,19186
UI/UX Designer,"UI/UX Designer - серп 2021 - по теперішній час
Мережа Ланет
Обов’язки: 
UX: аналіз конкурентів, розробка wireframe, розробка навігаційних карт, створення прототипів.
UI: створення UI kit, дизайн мобільних додатків, дизайн landing page, дизайн інтернет магазинів, дизайн корпортивних сайтів. 

Freelancer - січ 2021 - серп 2021
Обов’язки: 
UX: аналіз конкурентів, часткова аналітика GA, розробка wireframe, розробка навігаційних карт, створення прототипів.
UI: створення UI kit, дизайн мобільних додатків, дизайн landing page, дизайн інтернет магазинів, дизайн корпортивних сайтів. 

UI/UX Дизайнер (Проектна робота) - трав 2021 - лип 2021
Aventus Group
Робота над новим проектом, в сфері онлайн кредитування
Обов’язки: 
UX: аналіз конкурентів, часткова аналітика GA, створення прототипу
UI: створення UI kit, дизайн мобільного додатку, дизайн онлайн карти, участь у створенні дизайна, фізичної карти

UI/UX Дизайнер - квіт 2015 - квіт 2016
Qwert-Media
Обов’язки: 
UX: аналіз конкурентів, створення wireframe, часткове проектування, вже існуючих сайтів
UI: створення UI kit, дизайн web сайтів, дизайн адаптивних версій, дизайн та підтримка вже існуючих проектів","Аналіз та проектування, створення сучаного дизайну, як для Web так і для мобільних додатків, підтримка вже існуючих проектів.
Співпраця із командою як дизайнерів, так і розробників.
Підготовка макету до верстки.","Mobios School - жовт 2021 - бер 2021 
UI/UX Design & Mob

IT Labs - вер 2020 - лист 2020
Web Design 

Відкритість та бажання освоїти нові знання, комунікабельність,
здатність до самоаналізу, вміння вислухати та сприйняти конструктивну критику, швидконавчання",Design,intermediate,2.0,"Mobios School - жовт 2021 - бер 2021 
UI/UX Design & Mob

IT Labs - вер 2020 - лист 2020
Web Design 

Відкритість та бажання освоїти нові знання, комунікабельність,
здатність до самоаналізу, вміння вислухати та сприйняти конструктивну критику, швидконавчання
UI/UX Designer - серп 2021 - по теперішній час
Мережа Ланет
Обов’язки: 
UX: аналіз конкурентів, розробка wireframe, розробка навігаційних карт, створення прототипів.
UI: створення UI kit, дизайн мобільних додатків, дизайн landing page, дизайн інтернет магазинів, дизайн корпортивних сайтів. 

Freelancer - січ 2021 - серп 2021
Обов’язки: 
UX: аналіз конкурентів, часткова аналітика GA, розробка wireframe, розробка навігаційних карт, створення прототипів.
UI: створення UI kit, дизайн мобільних додатків, дизайн landing page, дизайн інтернет магазинів, дизайн корпортивних сайтів. 

UI/UX Дизайнер (Проектна робота) - трав 2021 - лип 2021
Aventus Group
Робота над новим проектом, в сфері онлайн кредитування
Обов’язки: 
UX: аналіз конкурентів, часткова аналітика GA, створення прототипу
UI: створення UI kit, дизайн мобільного додатку, дизайн онлайн карти, участь у створенні дизайна, фізичної карти

UI/UX Дизайнер - квіт 2015 - квіт 2016
Qwert-Media
Обов’язки: 
UX: аналіз конкурентів, створення wireframe, часткове проектування, вже існуючих сайтів
UI: створення UI kit, дизайн web сайтів, дизайн адаптивних версій, дизайн та підтримка вже існуючих проектів
Аналіз та проектування, створення сучаного дизайну, як для Web так і для мобільних додатків, підтримка вже існуючих проектів.
Співпраця із командою як дизайнерів, так і розробників.
Підготовка макету до верстки.",uk,254d2c8a-32a0-512c-8a38-7ff0f4bc70bd,19187
UI/UX Designer,"UI/UX designer : Створення творчих ідей, концепцій та задумів для веб-сайтів, лендінгів, мобільних додатків.
Створення веб -сайтів на Tilda.
Побудова information architecture, user flows, wireframes, сjm.
Проектування екранів інтерфейсу та прототипів.
Графічний дизайнер freelance: 
Створення логотипів, банерів, ілюстрацій для різних компаній та студій.
Програми: Figma Adobe Photoshop Adobe lllustrator Sketch Miro InVision

Маю бажання якнайшвидше потрапити у хорошу команду де зможу застосовувати свої скіли і максимально розвиватись!",,,Design,intermediate,1.5,"
UI/UX designer : Створення творчих ідей, концепцій та задумів для веб-сайтів, лендінгів, мобільних додатків.
Створення веб -сайтів на Tilda.
Побудова information architecture, user flows, wireframes, сjm.
Проектування екранів інтерфейсу та прототипів.
Графічний дизайнер freelance: 
Створення логотипів, банерів, ілюстрацій для різних компаній та студій.
Програми: Figma Adobe Photoshop Adobe lllustrator Sketch Miro InVision

Маю бажання якнайшвидше потрапити у хорошу команду де зможу застосовувати свої скіли і максимально розвиватись!
",uk,622a87ac-3ae9-56d0-a947-7c43f2a61c2c,19188
UI/UX Designer,"UI/UX Designer |Фрілансові проекти:
Дизайн лендінгів, інтернет магазинів, редизайн, адаптивний дизайн, кастомні сторінки, екрани та графічні елементи;

UI/UX Designer | ITSC.CO:
Аналіз поведінки користувачів і товару клієнта. Створення макетів і прототипів. Розробка сайтів, графічних елементів, стилів, робота зі шрифтами, кольорами та розмірами.",,,Design,pre,1.0,"
UI/UX Designer |Фрілансові проекти:
Дизайн лендінгів, інтернет магазинів, редизайн, адаптивний дизайн, кастомні сторінки, екрани та графічні елементи;

UI/UX Designer | ITSC.CO:
Аналіз поведінки користувачів і товару клієнта. Створення макетів і прототипів. Розробка сайтів, графічних елементів, стилів, робота зі шрифтами, кольорами та розмірами.
",uk,45b968fb-5167-58ae-8a40-8b7e423e58c7,19189
UI/UX Designer,"UI/UX design, web, adaptive.","- Маю досвід роботи з міжнародними компаніями;
- Маю досвід у великій кількості напрямків, що не стосується лише дизайну;","- Від роботи чекаю професійного росту: важливо виконувати цікаві завдання у компанії з людьми, які мають хороші цінності.",Design,basic,1.5,"- Від роботи чекаю професійного росту: важливо виконувати цікаві завдання у компанії з людьми, які мають хороші цінності.
UI/UX design, web, adaptive.
- Маю досвід роботи з міжнародними компаніями;
- Маю досвід у великій кількості напрямків, що не стосується лише дизайну;",uk,8a0aeb36-8e08-553f-a8dd-df96aedfee95,19190
UI/UX Designer,"UI
UX
IA
WEBDESIGN",,"- розробка інтерфейсу каси самообслуговування;
- побудова системи сервісу по найму приватних тренерів на дому в Америці
- вебсайти, айдентика",Design,intermediate,1.5,"- розробка інтерфейсу каси самообслуговування;
- побудова системи сервісу по найму приватних тренерів на дому в Америці
- вебсайти, айдентика
UI
UX
IA
WEBDESIGN
",uk,db416153-a0a5-57a4-a087-ce2b2bc2fc11,19191
UI/UX Designer,"UI, UX, mobile design fro android and IOS app.
Graphic, motion design, illustration, photography.","Можливість росту, цікаві проекти, комфортні умови.","Приймав участь в розробці ecommerce сервісу для близького сходу в Дубаї, ОАЕ.
Мав досвід управління командою дизайнерів, як засновиник регіональної дизайн студії.
Працював з замовниками з Швеції, Англії, Швейцарії, Дубаї, Франції.",Design,fluent,4.0,"Приймав участь в розробці ecommerce сервісу для близького сходу в Дубаї, ОАЕ.
Мав досвід управління командою дизайнерів, як засновиник регіональної дизайн студії.
Працював з замовниками з Швеції, Англії, Швейцарії, Дубаї, Франції.
UI, UX, mobile design fro android and IOS app.
Graphic, motion design, illustration, photography.
Можливість росту, цікаві проекти, комфортні умови.",uk,767eb9c5-9f4e-5495-bd6e-e1307d634301,19192
UI/UX Designer,"UI/UX-дизайнер
з 09.2020 по 12.2022 (2 рік 3 місяці)
Fiverr, Дистанційно (Дизайн)

Designed user interfaces, layouts of websites and apps for phones, YouTube video previews, logotypes, landing page.

I am a UI/UX Designer. My skills are knowledge of Adobe Photoshop, Figma, Illustrator, knowledge of printing technologies. Experience with photography and studio equipment. In addition, I am an easy-going person and fit any team.
I also have experience in designing websites and mobile applications. I understand how and where animation can be applied, and where it should not be done, and I also know how adaptive design differs from responsive design. My experience in the design of internal document materials (forms, presentations), materials for placement on Internet resources (banners, creatives in social networks, video infographics, email newsletters). Experience in designing and developing user interfaces and user experiences.

Skill:
- UI/UX design;
- web design;
- research and data collection;
- typography;
- understanding of design principles;
- work on several projects at the same time;
- basic understanding of HTML and frameworks.

Personal qualities:
- attention to details;
- responsibility;
- attentiveness;
- stress resistance and the ability to correctly perceive criticism;
- punctuality;
- conscientiousness;
- willingness to learn and self-improvement;
- communication skills and ability to work in a team;
- striving for perfection in work;
- developed imagination and spatial thinking;
- sense of taste and creativity.

Hobbies and interests:
- Rock music;
- volleyball;
- table tennis;
- recreation.",,"Курси англійської мови Green Forest
1.5 роки

Марафон по UX/UI дизайну від GoIT
1 тиждень

Курс UI/UX Design (by Taras Shypka)
6 місяців

Курс ""Веб-дизайнер: взрывной старт"" по UI/UX дизайну від WayUP
1 тиждень

Демокурс по UX/UI дизайну від GoIT
1 тиждень",Design,intermediate,1.5,"Курси англійської мови Green Forest
1.5 роки

Марафон по UX/UI дизайну від GoIT
1 тиждень

Курс UI/UX Design (by Taras Shypka)
6 місяців

Курс ""Веб-дизайнер: взрывной старт"" по UI/UX дизайну від WayUP
1 тиждень

Демокурс по UX/UI дизайну від GoIT
1 тиждень
UI/UX-дизайнер
з 09.2020 по 12.2022 (2 рік 3 місяці)
Fiverr, Дистанційно (Дизайн)

Designed user interfaces, layouts of websites and apps for phones, YouTube video previews, logotypes, landing page.

I am a UI/UX Designer. My skills are knowledge of Adobe Photoshop, Figma, Illustrator, knowledge of printing technologies. Experience with photography and studio equipment. In addition, I am an easy-going person and fit any team.
I also have experience in designing websites and mobile applications. I understand how and where animation can be applied, and where it should not be done, and I also know how adaptive design differs from responsive design. My experience in the design of internal document materials (forms, presentations), materials for placement on Internet resources (banners, creatives in social networks, video infographics, email newsletters). Experience in designing and developing user interfaces and user experiences.

Skill:
- UI/UX design;
- web design;
- research and data collection;
- typography;
- understanding of design principles;
- work on several projects at the same time;
- basic understanding of HTML and frameworks.

Personal qualities:
- attention to details;
- responsibility;
- attentiveness;
- stress resistance and the ability to correctly perceive criticism;
- punctuality;
- conscientiousness;
- willingness to learn and self-improvement;
- communication skills and ability to work in a team;
- striving for perfection in work;
- developed imagination and spatial thinking;
- sense of taste and creativity.

Hobbies and interests:
- Rock music;
- volleyball;
- table tennis;
- recreation.
",uk,b4b42b7d-6d7c-5c79-a979-d85535e1be54,19193
UI/UX Designer,"UI/UX дизайнер
• Проектування та розробка мобільних інтерфейсів
• Проектування та розробка Web інтерфейсів
• Навички володіння Figma, Adobe Photoshop, Illustrator,
CorelDRAW.
• Дослідження та інтерв’ю на внутрішніх проектах
• Работа в продуктовій команді

Навички 
• Управління продуктовою командою з розробки мобільного
додатку (PO)
• People management
• Робота по Scrum
• UI/UX дизайнер мобільного додатку
• Збір вимог до задач, дослідження аналізу ринка
• Розробка web-интерфейсів; (інтернет-магазини,
корпоративні сайти)
• Створення та розробка POS-матеріалів",,"Переробка дизайну мобільного додатку,
Приріст користувачів на Українському ринку",Design,no_english,7.0,"Переробка дизайну мобільного додатку,
Приріст користувачів на Українському ринку
UI/UX дизайнер
• Проектування та розробка мобільних інтерфейсів
• Проектування та розробка Web інтерфейсів
• Навички володіння Figma, Adobe Photoshop, Illustrator,
CorelDRAW.
• Дослідження та інтерв’ю на внутрішніх проектах
• Работа в продуктовій команді

Навички 
• Управління продуктовою командою з розробки мобільного
додатку (PO)
• People management
• Робота по Scrum
• UI/UX дизайнер мобільного додатку
• Збір вимог до задач, дослідження аналізу ринка
• Розробка web-интерфейсів; (інтернет-магазини,
корпоративні сайти)
• Створення та розробка POS-матеріалів
",uk,ac2f0f95-35f3-5f34-ba34-02b865ca3acf,19194
UI/UX Designer,"• UI дизайнер
з 11.2018 по 02.2022 (3 роки 2 місяці)
Група компаній ""РемонтЕкспресс"", дистанційно.
– працювала над розробкою адаптивних макетів веб-сторінок в відповідності до існуючої дизайн-системи 
– підтримувала існуючі сторінки компанії
– створювала банери
– оформлювала інстаграм 
– створювала лого та бренд-бук компанії, каталоги продукції, фірмову документацію, буклети.

• UI дизайнер
з 09.2015 по 11.2018 (3 роки 2 місяці)
ФОП ""Скай"", дистанційно (салони краси, аптеки)
– Створила сторінки для салону краси, гриль-бару, бюро нерухомості та ін.  
– Займалася розробкою міні-порталу Prokurs (про актуальні курси валюти, вартість палива, форум)
– Розробка з нуля веб-додатку для салонів краси ""SalonProf""

• Помічник веб-дизайнера
з 04.2015 по 09.2015 (5 місяців)
Damira Dovlatova, Кривий Ріг (створення веб-сайтів)
Працювала дистанційно над створенням внутрішніх сторінок сайту на основі домашньої сторінки.

• Дизайнер
з 11.2006 по 11.2011 (5 років)
Aries(поліграфія)
Успішно працювала в типографії протягом 5-ти років.
Займала посаду дизайнера..
В мої обов'язки входила розробка макетів різної складності (від візиток до каталогів) та їх подальша підготовка до друку.

• Маю вищу освіту, спеціалізація ""Графічний дизайн""",,,Design,intermediate,6.0,"
• UI дизайнер
з 11.2018 по 02.2022 (3 роки 2 місяці)
Група компаній ""РемонтЕкспресс"", дистанційно.
– працювала над розробкою адаптивних макетів веб-сторінок в відповідності до існуючої дизайн-системи 
– підтримувала існуючі сторінки компанії
– створювала банери
– оформлювала інстаграм 
– створювала лого та бренд-бук компанії, каталоги продукції, фірмову документацію, буклети.

• UI дизайнер
з 09.2015 по 11.2018 (3 роки 2 місяці)
ФОП ""Скай"", дистанційно (салони краси, аптеки)
– Створила сторінки для салону краси, гриль-бару, бюро нерухомості та ін.  
– Займалася розробкою міні-порталу Prokurs (про актуальні курси валюти, вартість палива, форум)
– Розробка з нуля веб-додатку для салонів краси ""SalonProf""

• Помічник веб-дизайнера
з 04.2015 по 09.2015 (5 місяців)
Damira Dovlatova, Кривий Ріг (створення веб-сайтів)
Працювала дистанційно над створенням внутрішніх сторінок сайту на основі домашньої сторінки.

• Дизайнер
з 11.2006 по 11.2011 (5 років)
Aries(поліграфія)
Успішно працювала в типографії протягом 5-ти років.
Займала посаду дизайнера..
В мої обов'язки входила розробка макетів різної складності (від візиток до каталогів) та їх подальша підготовка до друку.

• Маю вищу освіту, спеціалізація ""Графічний дизайн""
",uk,a2432f28-5369-5fc1-b29f-22aae752d7e7,19195
