Position,Moreinfo,Looking For,Highlights,Primary Keyword,English Level,Experience Years,CV,CV_lang,id,__index_level_0__
Junior Project Manager,"Нажала на данний час досвіду роботи в мене немає. Але я дуже хочу його отримати, горю бажання вчитися та використовувати нові знання. Маю досвід у управлінні персоналом, дружу з тайм-менеджментом та многозадачністю. Гарний менеджер з продажу, вмію знаходити контакт з людьми у цьому мені допомагає освіта психолога.","Я людина рух, генератор ідей, тому мені тяжко працювати коли нема жодного руху, ніде неможна проявити ініціативи, де із дня у день потрібно виконувати однакові справи на одному місці.","Була управляючою готелю, директором антікафе, швидко навчаюсь та використовував знання. Намагаюсь постійно вчитися новому і не зупинятися. Самоорганізація на вищому рівні.",Project Manager,intermediate,0.0,"Була управляючою готелю, директором антікафе, швидко навчаюсь та використовував знання. Намагаюсь постійно вчитися новому і не зупинятися. Самоорганізація на вищому рівні.
Нажала на данний час досвіду роботи в мене немає. Але я дуже хочу його отримати, горю бажання вчитися та використовувати нові знання. Маю досвід у управлінні персоналом, дружу з тайм-менеджментом та многозадачністю. Гарний менеджер з продажу, вмію знаходити контакт з людьми у цьому мені допомагає освіта психолога.
Я людина рух, генератор ідей, тому мені тяжко працювати коли нема жодного руху, ніде неможна проявити ініціативи, де із дня у день потрібно виконувати однакові справи на одному місці.",uk,87defe7e-ff57-5f8a-abec-1fab49b3424f,9693
Junior Project Manager,"Найцінніше, що є в житті – це досвід. Та й він приходить не до всіх, а лише до тих, хто прагне його здобути. І хоча я тільки вчитимусь бути проджект-менеджером, проте вірю, що можу стати у нагоді зі своїм досвідом.

Працюючи менеджером підтримки, я навчилась розуміти потреби клієнтів і знаходити окремий підхід до кожного. Коли працювала менеджером з продажів, моїм основним обов’язком було будувати довготривалі довірчі стосунки з клієнтами, тому я розумію як це робити, і чому потрібно. А будучи асистентом в освітніх закладах я піклувалась і про атмосферу в колективі, і про організацію роботи, щоб діти відчували себе вільно, виконуючи свої навчальні обов’язки.

Я розумію що бути проджект-менеджером нелегко, бо ця спеціальність охоплює безліч різних галузей і процесів, а також потребує стресостійкості і постійного розвитку, тому часто проходжу курси заради отримання нових компетенцій. Маю за плечима закінчені курси по Atlassian Jira та за спеціальністю QA Manual. Зараз у процесі проходження курсу Project Manager Essentials.

І я готова вчитись і далі, щоб принести якогомога більше користі своїй майбутній команді.","Продуктивна взаємодія з людьми – це важлива частина життя проджект-менеджера, тому я готова активно використовувати свої софт- і хард-скіли, щоб зміцнити команду і забезпечити розуміння як цінності продукту, так і частин виконаної роботи. 

Також, я прагну знайти не просто місце, де проводитиму майже всі будні дні, а робоче середовище, в якому можна постійно розвиватись і втамовувати жагу до знань. 

Я буду рада поділитись своїм досвідом і переймати його від більш досвідчених колег, а також, розумію, що зручніше працювати разом, тому розглядаю можливість переїзду.

Робочий колектив – це про спільну мету й згуртованість і дуже добре, коли є спільні інтереси та захоплення, тому, якщо колеги збираються після роботи, щоб у щось пограти, я залюбки приєднаюсь, бо розділяю любов до ігор.","У мене є низка досягнень, які я описала в резюме. Наприклад, за шкільних часів, я двічі була призером Малої Академії наук. Це стало можливим завдяки кропіткій роботі та гарним презентаційним навичкам, тому, коли потрібно буде презентувати новий продукт або готову частину роботи – я зможу це зробити.
Впровадити у загальний шкільний розклад три нові навчальні предмети мені дозволили емпатія і вміння розуміти потреби людей; і ці ж навички допомогли на посаді менеджера з продажів – я змогла увійти до переліку 15-ти кращих менеджерів компанії. 

На кожному попередньому місці роботи я змогла принести користь своїми якостями й навичками, тому вірю, що так буде і цього разу.",Project Manager,upper,0.0,"У мене є низка досягнень, які я описала в резюме. Наприклад, за шкільних часів, я двічі була призером Малої Академії наук. Це стало можливим завдяки кропіткій роботі та гарним презентаційним навичкам, тому, коли потрібно буде презентувати новий продукт або готову частину роботи – я зможу це зробити.
Впровадити у загальний шкільний розклад три нові навчальні предмети мені дозволили емпатія і вміння розуміти потреби людей; і ці ж навички допомогли на посаді менеджера з продажів – я змогла увійти до переліку 15-ти кращих менеджерів компанії. 

На кожному попередньому місці роботи я змогла принести користь своїми якостями й навичками, тому вірю, що так буде і цього разу.
Найцінніше, що є в житті – це досвід. Та й він приходить не до всіх, а лише до тих, хто прагне його здобути. І хоча я тільки вчитимусь бути проджект-менеджером, проте вірю, що можу стати у нагоді зі своїм досвідом.

Працюючи менеджером підтримки, я навчилась розуміти потреби клієнтів і знаходити окремий підхід до кожного. Коли працювала менеджером з продажів, моїм основним обов’язком було будувати довготривалі довірчі стосунки з клієнтами, тому я розумію як це робити, і чому потрібно. А будучи асистентом в освітніх закладах я піклувалась і про атмосферу в колективі, і про організацію роботи, щоб діти відчували себе вільно, виконуючи свої навчальні обов’язки.

Я розумію що бути проджект-менеджером нелегко, бо ця спеціальність охоплює безліч різних галузей і процесів, а також потребує стресостійкості і постійного розвитку, тому часто проходжу курси заради отримання нових компетенцій. Маю за плечима закінчені курси по Atlassian Jira та за спеціальністю QA Manual. Зараз у процесі проходження курсу Project Manager Essentials.

І я готова вчитись і далі, щоб принести якогомога більше користі своїй майбутній команді.
Продуктивна взаємодія з людьми – це важлива частина життя проджект-менеджера, тому я готова активно використовувати свої софт- і хард-скіли, щоб зміцнити команду і забезпечити розуміння як цінності продукту, так і частин виконаної роботи. 

Також, я прагну знайти не просто місце, де проводитиму майже всі будні дні, а робоче середовище, в якому можна постійно розвиватись і втамовувати жагу до знань. 

Я буду рада поділитись своїм досвідом і переймати його від більш досвідчених колег, а також, розумію, що зручніше працювати разом, тому розглядаю можливість переїзду.

Робочий колектив – це про спільну мету й згуртованість і дуже добре, коли є спільні інтереси та захоплення, тому, якщо колеги збираються після роботи, щоб у щось пограти, я залюбки приєднаюсь, бо розділяю любов до ігор.",uk,b446dff8-761a-5e03-a310-6625ed22927b,9694
Junior Project Manager,"Належу до аніматорів - волонтерів ораторії Св. Доменіка Савіо, є членом  Ради Ораторії ( власне плануємо заходи на рік та займаємось розвитком ораторії ). Є старостою групи. Працювала в магазині продавцем - консультантом ( використовувала, як підробіток). На даний момент в пошуку роботи. Маю велике бажання розвиватись в  напрямку it, на посаді Project manager/team leader. Відкрита до нових пропозицій та можливостей.",Хороший старт з подальшим розвитком в it сфері.,,Project Manager,intermediate,0.0,"
Належу до аніматорів - волонтерів ораторії Св. Доменіка Савіо, є членом  Ради Ораторії ( власне плануємо заходи на рік та займаємось розвитком ораторії ). Є старостою групи. Працювала в магазині продавцем - консультантом ( використовувала, як підробіток). На даний момент в пошуку роботи. Маю велике бажання розвиватись в  напрямку it, на посаді Project manager/team leader. Відкрита до нових пропозицій та можливостей.
Хороший старт з подальшим розвитком в it сфері.",uk,e20d7b07-ed12-539a-9aac-416e3bb0ddce,9695
Junior Project Manager,"На останнє місце роботи влаштовувався звичайним продавцем але окрім продажів здобув досвід управління командою, організацією роботи, розробки та запуску власної продукції компанії. Після чого й задумався про спеціальність саме проджекта, оскільки я себе гарно проявив та гадаю що обовʼязки схожі.
Протягом останніх 3 років, в мої обовʼязки входило: контроль залишків на складах, закупка товарів, оптовий продаж, ціноутворення, контроль та організація всіх процесів. Тож можу впевнено сказати про свою стресостійкість, багатозадачність та відповідальність.
На мою думку, на будь якій роботі твій заробіток залежить, в 90% випадків, від тебе самого, а гроші я люблю)
Звісно, безпосереднього досвіду роботи саме на позиції Project Manager немає, але є велике бажання його здобути!",,Продовження роботи та збільшення рівня продажів навіть в умовах карантину та війни,Project Manager,upper,0.0,"Продовження роботи та збільшення рівня продажів навіть в умовах карантину та війни
На останнє місце роботи влаштовувався звичайним продавцем але окрім продажів здобув досвід управління командою, організацією роботи, розробки та запуску власної продукції компанії. Після чого й задумався про спеціальність саме проджекта, оскільки я себе гарно проявив та гадаю що обовʼязки схожі.
Протягом останніх 3 років, в мої обовʼязки входило: контроль залишків на складах, закупка товарів, оптовий продаж, ціноутворення, контроль та організація всіх процесів. Тож можу впевнено сказати про свою стресостійкість, багатозадачність та відповідальність.
На мою думку, на будь якій роботі твій заробіток залежить, в 90% випадків, від тебе самого, а гроші я люблю)
Звісно, безпосереднього досвіду роботи саме на позиції Project Manager немає, але є велике бажання його здобути!
",uk,2c4765a9-94cd-5ab8-a6d7-a3444bd0b701,9696
Junior Project Manager,"Наразі працюю у банкінвській сфері 1,5 роки. Займаю посаду кредитного спеціаліста. Основні задачі: верифікація документів, продаж банківських продуктів та формування документації по кожному клієнта.  Дуже хочу спробувати себе в сфері іт та працювати віддалено.",,,Support,intermediate,1.5,"
Наразі працюю у банкінвській сфері 1,5 роки. Займаю посаду кредитного спеціаліста. Основні задачі: верифікація документів, продаж банківських продуктів та формування документації по кожному клієнта.  Дуже хочу спробувати себе в сфері іт та працювати віддалено.
",uk,3a1922bc-dd6a-523b-843c-a00335e06ea6,9697
Junior Project Manager,"На свому досвіді мав декілька реалізованих проектів:

один з них власна справа: це ідея яку я виношував доволі довго, потім коли реалізував це клапоть свого життя мав непогане покращення вже існуючого проекту, але форс-мажорні обставини вимусили допоки відкласти це хоббі. (Оскільки був сам собі керівником то усі задачі виконував власноручно, пошук підрядників; комунікація з постачальниками і клієнтами; розвиток і покращення товарів і надаваємих мною послуг. Якщо казати про методологію, то здебільшого використовував Waterfall на етапі підготовки і у час самої роботи це вже було більше Agile.

другий мій проект був пов’язаний з системою навчання. Розробка і введення нової системи навчання, перегляд підходів до нього, адаптації до змін у роботі, перегляд актуальності і т.д.

Наразі працюю в у напрямку web development, розглядаю більш перспективні пропорції ніж маю нині",Хочу знайти місце в якому буду відчувати себе комфортно і зможу повсебічно розвинути свої навички,"За короткий проміжок часу освоюю усі необхідні навички для роботи, всі клієнти завжди задоволені",Project Manager,intermediate,1.0,"За короткий проміжок часу освоюю усі необхідні навички для роботи, всі клієнти завжди задоволені
На свому досвіді мав декілька реалізованих проектів:

один з них власна справа: це ідея яку я виношував доволі довго, потім коли реалізував це клапоть свого життя мав непогане покращення вже існуючого проекту, але форс-мажорні обставини вимусили допоки відкласти це хоббі. (Оскільки був сам собі керівником то усі задачі виконував власноручно, пошук підрядників; комунікація з постачальниками і клієнтами; розвиток і покращення товарів і надаваємих мною послуг. Якщо казати про методологію, то здебільшого використовував Waterfall на етапі підготовки і у час самої роботи це вже було більше Agile.

другий мій проект був пов’язаний з системою навчання. Розробка і введення нової системи навчання, перегляд підходів до нього, адаптації до змін у роботі, перегляд актуальності і т.д.

Наразі працюю в у напрямку web development, розглядаю більш перспективні пропорції ніж маю нині
Хочу знайти місце в якому буду відчувати себе комфортно і зможу повсебічно розвинути свої навички",uk,9dcae585-b901-5ac3-9024-5dd05698d3f9,9698
Junior Project Manager,"Некомерційний досвід
Розуміння основ управління ІТ-проектами (процеси, документи, життєвий цикл проекту та ІТ-продукту)
Застосування soft skills для формування, розвитку та управління командою проекту
Здійснення планування: формування графіків та кошторису відповідно до вимог проекту",,,Project Manager,intermediate,0.5,"
Некомерційний досвід
Розуміння основ управління ІТ-проектами (процеси, документи, життєвий цикл проекту та ІТ-продукту)
Застосування soft skills для формування, розвитку та управління командою проекту
Здійснення планування: формування графіків та кошторису відповідно до вимог проекту
",uk,06969f92-3095-5033-99fb-6a03e95d6122,9699
Junior Project Manager,Нема досвіду роботи,"Хочу керувати проектом з чудовою командою
Залюбки можу займатися тесуванням як QA якщо є така ціль",,Project Manager,upper,0.5,"
Нема досвіду роботи
Хочу керувати проектом з чудовою командою
Залюбки можу займатися тесуванням як QA якщо є така ціль",uk,defbd018-8313-572b-b99d-93d5516b565d,9700
Junior Project Manager,"Нещодавно закінчила курси Genius.Space з проджект менеджменту. Зі схожого є досвід роботи асистентом продюсера на анімаційній студії (управління командою, видача та контроль задач, оформлення документації, відстеження робочого часу аніматорів). Хочу розвиватися в цьому напрямку, і хоч в мене не так багато спеціалізованого досвіду я доволі швидко навчаюсь новому.",,,Project Manager,intermediate,0.0,"
Нещодавно закінчила курси Genius.Space з проджект менеджменту. Зі схожого є досвід роботи асистентом продюсера на анімаційній студії (управління командою, видача та контроль задач, оформлення документації, відстеження робочого часу аніматорів). Хочу розвиватися в цьому напрямку, і хоч в мене не так багато спеціалізованого досвіду я доволі швидко навчаюсь новому.
",uk,c8100a3d-7ad1-560a-bba9-4272b672700c,9701
Junior Project Manager,"Обов’язки:
- забезпечення роботи персоналу напрямку/проекту – відбір та організація навчання, розробка плану навантаження співробітників, здійснення поточного моніторингу виконання завдань команди, оптимізація роботи персоналу Харкова та Харківської області,
- налагодження та підтримка співпраці з місцевими державними структурами та НДО з питань, передбачених цілями проекту,
- підготовка та подання програмної та фінансової звітності донору
- моніторинг виконання робочого плану та бюджету напрямку/проекту",,,Project Manager,pre,3.0,"
Обов’язки:
- забезпечення роботи персоналу напрямку/проекту – відбір та організація навчання, розробка плану навантаження співробітників, здійснення поточного моніторингу виконання завдань команди, оптимізація роботи персоналу Харкова та Харківської області,
- налагодження та підтримка співпраці з місцевими державними структурами та НДО з питань, передбачених цілями проекту,
- підготовка та подання програмної та фінансової звітності донору
- моніторинг виконання робочого плану та бюджету напрямку/проекту
",uk,59c12fbc-2532-5dc0-a807-8d23fa49e9d5,9702
Junior Project Manager,"ООО “Либерти финанс”
Финансовый консультант
г. Днепр, Украина -  июль 2020 - по настоящие время
- За время работы увеличил ежемесячный оборот переводов внутри Украины на **15000000 грн**, международные переводы на **800 000 дол**
- С 01 сентября 2020 по  31 октября 2020г.г. участвовал в конкурсе по продаже\покупке криптовалюты и привлечению на обслуживания новых клиентов по направлению криптовалюта, по результатам конкурса занял второе место по продажам с суммой - **1 115 633 дол,** и третье место за количество привлеченных новых клиентов **- 9 чел**

**Частный предприниматель Шевцов Ю.Г.** 
Собственник розничного магазина товаров для рыбалки и активного отдыха
г. Днепр, Украина — апрель 2019—по сентябрь 2020
- Внедрили СРМ систему, четкое ведение склада и финансов магазина
- Отсрочка платежа при покупке товара на 2 месяца, дало возможность дополнительно приобрести товар на **7000 дол**
- Во время пандемии получилось снизить аренду помещения на **40 %** и с экономить **5500 грн**","Досвід роботи можливо переглянути у моему портфолио, силка на котре закріплена в закладці ""Контакти та резюме""","більш докладніше про досягнення та досвід роботи   можливо ознайомитись з мого резюме та портфоліо, які закріплена в закладці ""Контакти та резюме""",Project Manager,basic,0.0,"більш докладніше про досягнення та досвід роботи   можливо ознайомитись з мого резюме та портфоліо, які закріплена в закладці ""Контакти та резюме""
ООО “Либерти финанс”
Финансовый консультант
г. Днепр, Украина -  июль 2020 - по настоящие время
- За время работы увеличил ежемесячный оборот переводов внутри Украины на **15000000 грн**, международные переводы на **800 000 дол**
- С 01 сентября 2020 по  31 октября 2020г.г. участвовал в конкурсе по продаже\покупке криптовалюты и привлечению на обслуживания новых клиентов по направлению криптовалюта, по результатам конкурса занял второе место по продажам с суммой - **1 115 633 дол,** и третье место за количество привлеченных новых клиентов **- 9 чел**

**Частный предприниматель Шевцов Ю.Г.** 
Собственник розничного магазина товаров для рыбалки и активного отдыха
г. Днепр, Украина — апрель 2019—по сентябрь 2020
- Внедрили СРМ систему, четкое ведение склада и финансов магазина
- Отсрочка платежа при покупке товара на 2 месяца, дало возможность дополнительно приобрести товар на **7000 дол**
- Во время пандемии получилось снизить аренду помещения на **40 %** и с экономить **5500 грн**
Досвід роботи можливо переглянути у моему портфолио, силка на котре закріплена в закладці ""Контакти та резюме""",uk,36322524-99ef-509c-9295-712862ca18f0,9703
Junior Project Manager,"Освіта: 2007-2013рр.вища.
Сумський національний аграрний університет
Магістр з «Технології виробництва та переробки продукції тваринництва»,
спеціалізація «Кінологія». Сертифікат з англійської мови.
2013р.: Курси з грумінгу.Працювала в даній сфері 2,5 роки.
2016р.: Курси. ""Базовий курс візажиста"", ""Курси бровіста""

Навички: 1) Володію ПК (Microsoft Office Excel, Microsoft Office Word)
 2) Вільно володію мовами: українською, російською,
 базові знання з англійської мови, та польської перекладаю та читаю.
Досвід роботи : 2012 р.: працювала в якості студентки-практикантки в
«ФОП Була».
2010р.: працювала Польщі
2010р.: 6-місяців, продавець – консультант з товарів чаю та кави
2011-2012рр.: продавець – консультант «Парфюм Бар»
2013-2015рр.: Майстер з грумінгу
2016р.: Менеджер зі збуту
Кінець 2016 р. -2018 р.працювала майстром Бровіст-візажист",,,Project Manager,basic,0.5,"
Освіта: 2007-2013рр.вища.
Сумський національний аграрний університет
Магістр з «Технології виробництва та переробки продукції тваринництва»,
спеціалізація «Кінологія». Сертифікат з англійської мови.
2013р.: Курси з грумінгу.Працювала в даній сфері 2,5 роки.
2016р.: Курси. ""Базовий курс візажиста"", ""Курси бровіста""

Навички: 1) Володію ПК (Microsoft Office Excel, Microsoft Office Word)
 2) Вільно володію мовами: українською, російською,
 базові знання з англійської мови, та польської перекладаю та читаю.
Досвід роботи : 2012 р.: працювала в якості студентки-практикантки в
«ФОП Була».
2010р.: працювала Польщі
2010р.: 6-місяців, продавець – консультант з товарів чаю та кави
2011-2012рр.: продавець – консультант «Парфюм Бар»
2013-2015рр.: Майстер з грумінгу
2016р.: Менеджер зі збуту
Кінець 2016 р. -2018 р.працювала майстром Бровіст-візажист
",uk,c4485fb1-0d1e-5c01-a2eb-fc363a74e39a,9704
Junior Project Manager,"Основний досвід роботи в проектному менеджменті в івентах 3 роки, пройшов значну кількість курсів (Web Academy, Coursera, edX) пов'язаних із специфікою проектного менеджменту в ІТ. Теоретична база , розуміння специфіки роботи, а , головне, бажання розвиватися в даному напрямку є. 
Не ледачий, soft skills в нормі.",Хотів би працювати в команді з відпрацьованими процесами і цікавим дружним колективом.,"Одними з найбільших приводів пишатися є проведення трьох заходів за 1 добу та проведення зустрічі високого рівня в Кишеневі.
Приводи пишатися досягненнями у  сфері ІТ, я впевнений, попереду.",Project Manager,upper,0.0,"Одними з найбільших приводів пишатися є проведення трьох заходів за 1 добу та проведення зустрічі високого рівня в Кишеневі.
Приводи пишатися досягненнями у  сфері ІТ, я впевнений, попереду.
Основний досвід роботи в проектному менеджменті в івентах 3 роки, пройшов значну кількість курсів (Web Academy, Coursera, edX) пов'язаних із специфікою проектного менеджменту в ІТ. Теоретична база , розуміння специфіки роботи, а , головне, бажання розвиватися в даному напрямку є. 
Не ледачий, soft skills в нормі.
Хотів би працювати в команді з відпрацьованими процесами і цікавим дружним колективом.",uk,42553058-86b8-5c2c-ac44-d116292290c7,9705
Junior Project Manager,"Останні 10 років працював торговим агентом в таких компаніях як :
- President (молочна продукція)
- Лукас ( кондитерські вироби)
- Наша ряба 
Паралельно з цим, разом з дружиною розвиваємо магазин жіночого одягу. Маемо фізичний магазин у своєму місті та активно ведемо інстаграм сторінку магазину.",,"Маю навички активних продаж.
Я цікавлюся новими тенденціями в світі та новими соціальними мережами та способами просування в них.
Також цікавить маркетинг.",Marketing,no_english,0.5,"Маю навички активних продаж.
Я цікавлюся новими тенденціями в світі та новими соціальними мережами та способами просування в них.
Також цікавить маркетинг.
Останні 10 років працював торговим агентом в таких компаніях як :
- President (молочна продукція)
- Лукас ( кондитерські вироби)
- Наша ряба 
Паралельно з цим, разом з дружиною розвиваємо магазин жіночого одягу. Маемо фізичний магазин у своєму місті та активно ведемо інстаграм сторінку магазину.
",uk,d8ad8958-05eb-5fdb-8602-12d405988aec,9706
Junior Project Manager,"Останні півотра року займався веденням семи маленьких кав'ярень та допомогав з деякими задачами на великих закладах нашої мережі. Вирішував різноманітні задачі, займався підбором персоналу, також за час роботи брав активну участь у відкритті двох нових закладів з нуля.","Наразі дуже хочу змінити сферу діяльності, в ідеалі звичайно було б працювати для початку під менторством старших фахівців в цій сфері, та розвиватися.","Поки основні досягнення це прочитані книги з проджект менеджменту, та менеджменту загалом, прослухані теоретичні курси, та на даний момент я проходжу курси з більшим практичним нахилом.",Project Manager,upper,0.0,"Поки основні досягнення це прочитані книги з проджект менеджменту, та менеджменту загалом, прослухані теоретичні курси, та на даний момент я проходжу курси з більшим практичним нахилом.
Останні півотра року займався веденням семи маленьких кав'ярень та допомогав з деякими задачами на великих закладах нашої мережі. Вирішував різноманітні задачі, займався підбором персоналу, також за час роботи брав активну участь у відкритті двох нових закладів з нуля.
Наразі дуже хочу змінити сферу діяльності, в ідеалі звичайно було б працювати для початку під менторством старших фахівців в цій сфері, та розвиватися.",uk,ec9dfca4-a496-558b-af6d-3837d04ea0d0,9707
Junior Project Manager,"Остання робота на посаді начальника відділу галузевих державних підприємств ФДМУ: управління відділом (розподіл завдань між працівниками відділу, встановлення пріоритетів, визначення методології, контроль за виконанням працівниками завдань, оцінка результатів);
взаємодія і співпраця з іншими підрозділами Фонду та органами державної влади;
здійснення заходів щодо управління державними підприємствами;
підготовка державних підприємств до приватизації в межах компетенції;
проведення онлайн-нарад з керівниками підприємств;
приймання участі в роботі комісій.",,"За майже 1,5 року роботи на позиції керівника відділу підготовлено понад 30 державних підприємств, закріплених за відділом, до приватизації; ефективне управління підприємствами, що підтверджується збільшенням сплати податків до державного бюджету та виплатою ЗП працівникам тощо",Project Manager,basic,1.0,"За майже 1,5 року роботи на позиції керівника відділу підготовлено понад 30 державних підприємств, закріплених за відділом, до приватизації; ефективне управління підприємствами, що підтверджується збільшенням сплати податків до державного бюджету та виплатою ЗП працівникам тощо
Остання робота на посаді начальника відділу галузевих державних підприємств ФДМУ: управління відділом (розподіл завдань між працівниками відділу, встановлення пріоритетів, визначення методології, контроль за виконанням працівниками завдань, оцінка результатів);
взаємодія і співпраця з іншими підрозділами Фонду та органами державної влади;
здійснення заходів щодо управління державними підприємствами;
підготовка державних підприємств до приватизації в межах компетенції;
проведення онлайн-нарад з керівниками підприємств;
приймання участі в роботі комісій.
",uk,52c82e24-3e8b-5370-b964-c1ebcfc86e89,9708
Junior Project Manager,"Період роботи:	Квітень 2019 року - Вересень 2019 року
Посада:	Проектний менеджер 
В організації:	Передвиборчий штаб Кандидата в Народні Депутати України.
Посадові обов'язки та досягнення:	— Створення команд та відділів різного спрямування.
— Модерація їхньої діяльності та створення умов для ефективної комунікації, створення стандартизованої системи звітності.
— Контроль за використанням виділеного бюджету та фінансове звітування.
— Контроль за дотриманням дедлайнів та якості роботи команд та відділів. 
 
	— Вирішення внутрішніх конфліктів та створення умов для ефективної роботи.
	Всі поставленні замовником задачі було виконано, бюджет був використаний більш ефективно, що дало змогу скоротити витрати на 35%. Проект може вважатись успішним оскільки він виявився ефективнішим за інші проекти.

Період роботи:	Січень 2019 року – Квітень 2019 року
Посада:	Регіональний тренер  
В організації:	Політична партія «Солідарність»
Посадові обов'язки та досягнення:	— Розроблення, викладання та впровадження тренінгових програм.
— Консультативна діяльність, направлена на цілодобову підтримку учасників тренінгів.
— Ведення фінансової та трудової звітності. 
	Було проведено 56 тренінгів, якими було охоплено 6124 людей.

Період роботи:	Вересень 2014 року - Травень 2016 року
Посада:	Координатор ініціативної групи «Міських дитячих омбудсменів при Міському голові»
В організації:	ГО Міські дитячі омбудсмени при Міському голові. м. Вінниця.
Посадові обов'язки та досягнення:	— Представляти організацію в органах місцевого самоврядування та на сесіях міської ради. 
— Координувати діяльність представництва, координація співпраці з органами самоврядування та громадськістю.
— Розроблення, викладання та впровадження тренінгових програм.
— Організація ефективної роботи представництва.
	— Моніторинг дотримання прав дітей в місті та захист прав дітей.
	Двічі нагороджений почесною подякою мера м. Вінниці за активну участь у забезпеченні прав дітей в м. Вінниця.","Хочу стати частиною команди, щоб мати можливість обмінюватись досвідом з командою, та стати ефективною одиницею як в середині компанії так і команди. Прагну до постійного розвитку та як особистість так  і спеціаліст.","Пишаюсь всіма проектами, оскільки всі вони були вдалі як для замовників, так і для команди. Особисто я викладався на повну, та в кожному проекті досягав економії від заявлених бюджетів. Ні один проект вийшов за межі дедлайнів. Та всі клієнти були задоволені як робочим процесом так і фінальним результатом.",Project Manager,intermediate,1.0,"Пишаюсь всіма проектами, оскільки всі вони були вдалі як для замовників, так і для команди. Особисто я викладався на повну, та в кожному проекті досягав економії від заявлених бюджетів. Ні один проект вийшов за межі дедлайнів. Та всі клієнти були задоволені як робочим процесом так і фінальним результатом.
Період роботи:	Квітень 2019 року - Вересень 2019 року
Посада:	Проектний менеджер 
В організації:	Передвиборчий штаб Кандидата в Народні Депутати України.
Посадові обов'язки та досягнення:	— Створення команд та відділів різного спрямування.
— Модерація їхньої діяльності та створення умов для ефективної комунікації, створення стандартизованої системи звітності.
— Контроль за використанням виділеного бюджету та фінансове звітування.
— Контроль за дотриманням дедлайнів та якості роботи команд та відділів. 
 
	— Вирішення внутрішніх конфліктів та створення умов для ефективної роботи.
	Всі поставленні замовником задачі було виконано, бюджет був використаний більш ефективно, що дало змогу скоротити витрати на 35%. Проект може вважатись успішним оскільки він виявився ефективнішим за інші проекти.

Період роботи:	Січень 2019 року – Квітень 2019 року
Посада:	Регіональний тренер  
В організації:	Політична партія «Солідарність»
Посадові обов'язки та досягнення:	— Розроблення, викладання та впровадження тренінгових програм.
— Консультативна діяльність, направлена на цілодобову підтримку учасників тренінгів.
— Ведення фінансової та трудової звітності. 
	Було проведено 56 тренінгів, якими було охоплено 6124 людей.

Період роботи:	Вересень 2014 року - Травень 2016 року
Посада:	Координатор ініціативної групи «Міських дитячих омбудсменів при Міському голові»
В організації:	ГО Міські дитячі омбудсмени при Міському голові. м. Вінниця.
Посадові обов'язки та досягнення:	— Представляти організацію в органах місцевого самоврядування та на сесіях міської ради. 
— Координувати діяльність представництва, координація співпраці з органами самоврядування та громадськістю.
— Розроблення, викладання та впровадження тренінгових програм.
— Організація ефективної роботи представництва.
	— Моніторинг дотримання прав дітей в місті та захист прав дітей.
	Двічі нагороджений почесною подякою мера м. Вінниці за активну участь у забезпеченні прав дітей в м. Вінниця.
Хочу стати частиною команди, щоб мати можливість обмінюватись досвідом з командою, та стати ефективною одиницею як в середині компанії так і команди. Прагну до постійного розвитку та як особистість так  і спеціаліст.",uk,cfca8e81-822f-5388-a5e5-42faf49e21f5,9709
